1196430106,Data,165,21,-74,-95,6.0,2872
1196434412,Data,165,20,-75,-95,6.0,2873
1196443815,Data,165,21,-74,-95,6.0,2874
1196446016,Data,165,21,-74,-95,6.0,2875
1196448208,Data,165,21,-74,-95,6.0,2876
1196450679,Data,165,21,-74,-95,6.0,2877
1196454852,Data,165,20,-75,-95,6.0,2878
1196458777,Data,165,21,-74,-95,6.0,2879
1196462685,Data,165,21,-74,-95,6.0,2880
1196466584,Data,165,21,-74,-95,6.0,2881
1196470109,Data,165,21,-74,-95,6.0,2882
1196474421,Data,165,21,-74,-95,6.0,2883
1196477959,Data,165,20,-75,-95,6.0,2884
1196482358,Data,165,21,-74,-95,6.0,2886
1196486226,Data,165,21,-74,-95,6.0,2887
1196489837,Data,165,21,-74,-95,6.0,2888
1196494010,Data,165,20,-75,-95,6.0,2889
1196497675,Data,165,21,-74,-95,6.0,2890
1196501853,Data,165,20,-75,-95,6.0,2891
1196505512,Data,165,21,-74,-95,6.0,2892
1196509742,Data,165,20,-75,-95,6.0,2893
1196513350,Data,165,21,-74,-95,6.0,2894
1196517528,Data,165,21,-74,-95,6.0,2895
1196521193,Data,165,20,-75,-95,6.0,2896
1196525366,Data,165,20,-75,-95,6.0,2897
1196529079,Data,165,21,-74,-95,6.0,2898
1196533206,Data,165,20,-75,-95,6.0,2899
1196536880,Data,165,21,-74,-95,6.0,2900
1196541053,Data,165,20,-75,-95,6.0,2901
1196544716,Data,165,21,-74,-95,6.0,2902
1196548896,Data,165,21,-74,-95,6.0,2903
1196552557,Data,165,21,-74,-95,6.0,2904
1196556733,Data,165,20,-75,-95,6.0,2905
1196560399,Data,165,22,-73,-95,6.0,2906
1196564570,Data,165,20,-75,-95,6.0,2907
1196568240,Data,165,21,-74,-95,6.0,2908
1196572414,Data,165,20,-75,-95,6.0,2909
1196576140,Data,165,20,-75,-95,6.0,2910
1196580402,Data,165,21,-74,-95,6.0,2911
1196584366,Data,165,21,-74,-95,6.0,2913
1196587862,Data,165,21,-74,-95,6.0,2914
1196591926,Data,165,21,-74,-95,6.0,2915
1196595693,Data,165,20,-75,-95,6.0,2916
1196599896,Data,165,20,-75,-95,6.0,2917
1196603535,Data,165,21,-74,-95,6.0,2918
1196607610,Data,165,21,-74,-95,6.0,2919
1196611377,Data,165,21,-74,-95,6.0,2920
1196615441,Data,165,20,-75,-95,6.0,2921
1196619352,Data,165,21,-74,-95,6.0,2922
1196623285,Data,165,21,-74,-95,6.0,2923
1196627060,Data,165,21,-74,-95,6.0,2924
1196631127,Data,165,21,-74,-95,6.0,2925
1196634892,Data,165,21,-74,-95,6.0,2926
1196638971,Data,165,20,-75,-95,6.0,2927
1196642739,Data,165,21,-74,-95,6.0,2928
1196646811,Data,165,20,-75,-95,6.0,2929
1196650581,Data,165,21,-74,-95,6.0,2930
1196658600,Data,165,20,-75,-95,6.0,2932
1196662786,Data,165,20,-75,-95,6.0,2933
1196666537,Data,165,20,-75,-95,6.0,2934
1196670624,Data,165,20,-75,-95,6.0,2935
1196674372,Data,165,21,-74,-95,6.0,2936
1196678468,Data,165,20,-75,-95,6.0,2937
1196682219,Data,165,21,-74,-95,6.0,2938
1196686408,Data,165,23,-72,-95,6.0,2940
1196691018,Data,165,21,-74,-95,6.0,2941
1196694156,Data,165,21,-74,-95,6.0,2942
1196697898,Data,165,22,-73,-95,6.0,2943
1196701999,Data,165,20,-75,-95,6.0,2944
1196705733,Data,165,21,-74,-95,6.0,2945
1196709966,Data,165,20,-75,-95,6.0,2946
1196713573,Data,165,22,-73,-95,6.0,2947
1196717681,Data,165,21,-74,-95,6.0,2948
1196721414,Data,165,20,-75,-95,6.0,2949
1196725513,Data,165,20,-75,-95,6.0,2950
1196729392,Data,165,21,-74,-95,6.0,2951
1196733352,Data,165,20,-75,-95,6.0,2952
1196737096,Data,165,22,-73,-95,6.0,2953
1196741197,Data,165,22,-73,-95,6.0,2954
1196744927,Data,165,21,-74,-95,6.0,2955
1196749173,Data,165,21,-74,-95,6.0,2956
1196752770,Data,165,21,-74,-95,6.0,2957
1196756876,Data,165,21,-74,-95,6.0,2958
1196760611,Data,165,20,-75,-95,6.0,2959
1196764710,Data,165,21,-74,-95,6.0,2960
1196768451,Data,165,22,-73,-95,6.0,2961
1196772554,Data,165,22,-73,-95,6.0,2962
1196776355,Data,165,21,-74,-95,6.0,2963
1196780534,Data,165,22,-73,-95,6.0,2964
1196784128,Data,165,22,-73,-95,6.0,2965
1196789922,Data,165,21,-74,-95,6.0,2967
1196793533,Data,165,21,-74,-95,6.0,2968
1196796135,Data,165,22,-73,-95,6.0,2969
1196799950,Data,165,20,-75,-95,6.0,2970
1196803911,Data,165,21,-74,-95,6.0,2971
1196807648,Data,165,22,-73,-95,6.0,2972
1196811750,Data,165,21,-74,-95,6.0,2973
1196815485,Data,165,21,-74,-95,6.0,2974
1196819727,Data,165,22,-73,-95,6.0,2975
1196823324,Data,165,21,-74,-95,6.0,2976
1196827426,Data,165,22,-73,-95,6.0,2977
1196831163,Data,165,21,-74,-95,6.0,2978
1196835261,Data,165,21,-74,-95,6.0,2979
1196839137,Data,165,21,-74,-95,6.0,2980
1196843103,Data,165,22,-73,-95,6.0,2981
1196846967,Data,165,20,-75,-95,6.0,2982
1196850933,Data,165,22,-73,-95,6.0,2983
1196854678,Data,165,20,-75,-95,6.0,2984
1196858774,Data,165,21,-74,-95,6.0,2985
1196862520,Data,165,22,-73,-95,6.0,2986
1196866613,Data,165,21,-74,-95,6.0,2987
1196870357,Data,165,22,-73,-95,6.0,2988
1196874443,Data,165,21,-74,-95,6.0,2989
1196878199,Data,165,20,-75,-95,6.0,2990
1196882285,Data,165,21,-74,-95,6.0,2991
1196886097,Data,165,23,-72,-95,6.0,2992
1196891159,Data,165,20,-75,-95,6.0,2994
1196893332,Data,165,23,-72,-95,6.0,2995
1196896984,Data,165,22,-73,-95,6.0,2996
1196901717,Data,165,20,-75,-95,6.0,2997
1196905802,Data,165,20,-75,-95,6.0,2998
1196909679,Data,165,21,-74,-95,6.0,2999
1196913637,Data,165,20,-75,-95,6.0,3000
1196917393,Data,165,23,-72,-95,6.0,3001
1196921482,Data,165,21,-74,-95,6.0,3002
1196925230,Data,165,21,-74,-95,6.0,3003
1196929457,Data,165,21,-74,-95,6.0,3004
1196933073,Data,165,21,-74,-95,6.0,3005
1196937165,Data,165,20,-75,-95,6.0,3006
1196940912,Data,165,22,-73,-95,6.0,3007
1196944999,Data,165,21,-74,-95,6.0,3008
1196948751,Data,165,21,-74,-95,6.0,3009
1196952843,Data,165,22,-73,-95,6.0,3010
1196956594,Data,165,22,-73,-95,6.0,3011
1196960685,Data,165,22,-73,-95,6.0,3012
1196964431,Data,165,22,-73,-95,6.0,3013
1196968529,Data,165,21,-74,-95,6.0,3014
1196972276,Data,165,21,-74,-95,6.0,3015
1196976366,Data,165,20,-75,-95,6.0,3016
1196980119,Data,165,20,-75,-95,6.0,3017
1196984205,Data,165,20,-75,-95,6.0,3018
1196987959,Data,165,22,-73,-95,6.0,3019
1196993565,Data,165,22,-73,-95,6.0,3021
1196995830,Data,165,22,-73,-95,6.0,3022
1196998909,Data,165,21,-74,-95,6.0,3023
1197003642,Data,165,21,-74,-95,6.0,3024
1197007737,Data,165,22,-73,-95,6.0,3025
1197011483,Data,165,22,-73,-95,6.0,3026
1197015570,Data,165,22,-73,-95,6.0,3027
1197019459,Data,165,22,-73,-95,6.0,3028
1197023412,Data,165,21,-74,-95,6.0,3029
1197027166,Data,165,22,-73,-95,6.0,3030
1197031255,Data,165,22,-73,-95,6.0,3031
1197035002,Data,165,21,-74,-95,6.0,3032
1197039244,Data,165,20,-75,-95,6.0,3033
1197042844,Data,165,22,-73,-95,6.0,3034
1197046941,Data,165,22,-73,-95,6.0,3035
1197050689,Data,165,22,-73,-95,6.0,3036
1197054777,Data,165,22,-73,-95,6.0,3037
