1894371613,Data,44,24,-72,-96,6.0,45
1894376553,Data,44,24,-72,-96,6.0,46
1894387371,Data,44,25,-71,-96,6.0,47
1894389546,Data,44,24,-72,-96,6.0,48
1894391810,Data,44,23,-73,-96,6.0,49
1894394037,Data,44,24,-72,-96,6.0,50
1894407661,Data,44,24,-72,-96,6.0,52
1894409925,Data,44,25,-71,-96,6.0,53
1894412197,Data,44,24,-72,-96,6.0,54
1894414506,Data,44,24,-72,-96,6.0,55
1894416681,Data,44,24,-72,-96,6.0,56
1894418964,Data,44,23,-73,-96,6.0,57
1894429525,Data,44,26,-70,-96,6.0,58
1894433865,Data,44,25,-71,-96,6.0,59
1894436065,Data,44,23,-73,-96,6.0,60
1894438374,Data,44,24,-72,-96,6.0,61
1894440638,Data,44,24,-72,-96,6.0,62
1894442903,Data,44,23,-73,-96,6.0,63
1894445158,Data,44,23,-73,-96,6.0,64
1894456363,Data,44,24,-72,-96,6.0,65
1894458600,Data,44,25,-71,-96,6.0,66
1894460782,Data,44,23,-73,-96,6.0,67
1894463065,Data,44,24,-72,-96,6.0,68
1894465247,Data,44,24,-72,-96,6.0,69
1894473964,Data,44,24,-72,-96,6.0,70
1894476245,Data,44,25,-71,-96,6.0,71
1894478473,Data,44,23,-73,-96,6.0,72
1894480691,Data,44,23,-73,-96,6.0,73
1894488547,Data,44,23,-73,-96,6.0,74
1894490857,Data,44,24,-72,-96,6.0,75
1894493084,Data,44,23,-73,-96,6.0,76
1894500409,Data,44,23,-73,-96,6.0,77
1894505506,Data,44,23,-73,-96,6.0,79
1894507681,Data,44,23,-73,-96,6.0,80
1894509928,Data,44,24,-72,-96,6.0,81
1894518672,Data,44,24,-72,-96,6.0,82
1894522652,Data,44,24,-72,-96,6.0,83
1894524925,Data,44,24,-72,-96,6.0,84
1894527135,Data,44,23,-73,-96,6.0,85
1894529380,Data,44,23,-73,-96,6.0,86
1894531590,Data,44,23,-73,-96,6.0,87
1894543742,Data,44,23,-73,-96,6.0,88
1894545988,Data,44,23,-73,-96,6.0,89
1894548297,Data,44,24,-72,-96,6.0,90
1894550544,Data,44,23,-73,-96,6.0,91
1894552772,Data,44,24,-72,-96,6.0,92
1894563030,Data,44,24,-72,-96,6.0,93
1894565240,Data,44,25,-71,-96,6.0,94
1894567494,Data,44,24,-72,-96,6.0,95
1894569759,Data,44,24,-72,-96,6.0,96
1894577948,Data,44,23,-73,-96,6.0,97
1894580132,Data,44,23,-73,-96,6.0,98
1894585720,Data,44,23,-73,-96,6.0,99
1894588029,Data,44,23,-73,-96,6.0,100
1894590302,Data,44,23,-73,-96,6.0,101
1894597237,Data,44,23,-73,-96,6.0,102
1894599456,Data,44,24,-72,-96,6.0,103
1894601630,Data,44,23,-73,-96,6.0,104
1894603831,Data,44,23,-73,-96,6.0,105
1894615182,Data,44,24,-72,-96,6.0,107
1894617410,Data,44,24,-72,-96,6.0,108
1894619675,Data,44,23,-73,-96,6.0,109
1894621921,Data,44,24,-72,-96,6.0,110
1894624193,Data,44,23,-73,-96,6.0,111
1894632417,Data,44,23,-73,-96,6.0,112
1894634671,Data,44,24,-72,-96,6.0,113
1894636980,Data,44,23,-73,-96,6.0,114
